student_id,age,gender,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty,exam_score,saw_score
9710,17,2.0,6.0,7.67,63.4,1.0,7.0,1.0,4.0,2.0,2.0,76.0,0.8504904021663946
16518,23,1.0,1.0,7.91,70.8,1.0,7.9,2.0,3.0,2.0,1.0,72.6,0.8504808452024094
6710,20,2.0,5.0,7.68,77.5,1.0,9.8,1.0,2.0,1.0,0.0,100.0,0.8503925106838451
6258,22,0.0,1.0,7.9,72.7,0.0,9.9,1.0,3.0,2.0,0.0,88.8,0.8503763535818444
6615,18,2.0,1.0,7.88,85.5,1.0,5.1,2.0,1.0,2.0,1.0,71.4,0.850297141918769
8594,20,1.0,4.0,7.51,82.2,1.0,8.4,2.0,2.0,1.0,1.0,98.3,0.8500748013997929
11387,21,1.0,2.0,7.78,64.3,1.0,7.7,2.0,4.0,2.0,2.0,81.3,0.8498266218838291
142,18,0.0,1.0,7.6,81.6,1.0,9.2,1.0,4.0,1.0,2.0,83.3,0.8498145104861745
5336,17,2.0,5.0,7.87,68.4,1.0,5.7,2.0,3.0,1.0,2.0,92.9,0.8497892753380616
1961,23,1.0,6.0,7.91,83.8,1.0,4.8,1.0,3.0,2.0,1.0,83.4,0.84975823499033
5223,24,2.0,1.0,7.91,78.8,0.0,6.6,2.0,4.0,2.0,2.0,81.3,0.8495970276371725
4063,22,0.0,5.0,7.53,93.3,0.0,9.0,2.0,0.0,2.0,2.0,100.0,0.8495471793196935
3442,17,1.0,6.0,7.71,77.4,0.0,7.7,2.0,0.0,2.0,2.0,100.0,0.8494314588694356
19725,19,0.0,1.0,7.91,78.8,1.0,7.2,1.0,4.0,1.0,1.0,88.0,0.8493868455415929
18306,21,1.0,2.0,7.91,97.6,1.0,9.3,1.0,1.0,1.0,2.0,97.2,0.8493531194072707
11285,22,0.0,0.0,7.36,98.8,1.0,7.1,2.0,2.0,2.0,1.0,75.4,0.8490249768968324
10828,18,2.0,5.0,7.56,66.3,1.0,9.5,2.0,4.0,0.0,2.0,78.7,0.848983206169005
4317,24,0.0,5.0,7.91,72.7,1.0,9.0,2.0,4.0,0.0,2.0,79.2,0.848966101919683
6952,20,0.0,1.0,7.13,98.5,1.0,9.0,1.0,4.0,1.0,1.0,100.0,0.8488426092949871
6609,17,1.0,3.0,7.69,62.2,1.0,8.8,1.0,4.0,2.0,2.0,84.1,0.8488105653546372
7779,20,2.0,4.0,7.64,98.3,1.0,7.8,2.0,0.0,1.0,2.0,100.0,0.8487171207109472
14266,18,2.0,5.0,6.36,95.8,1.0,9.4,2.0,4.0,1.0,2.0,77.3,0.8484937289419459
11896,22,1.0,4.0,7.16,99.4,1.0,7.3,2.0,3.0,1.0,2.0,71.6,0.8484104119432011
1326,18,2.0,3.0,6.98,77.8,1.0,9.6,2.0,3.0,2.0,2.0,76.2,0.8482872801096194
6490,17,1.0,1.0,7.73,65.7,1.0,5.7,2.0,3.0,2.0,0.0,66.1,0.8482852400667588
10906,22,2.0,3.0,7.29,84.9,1.0,6.4,2.0,4.0,2.0,2.0,89.3,0.8481600360363888
12727,20,1.0,0.0,7.91,98.7,1.0,7.8,2.0,1.0,0.0,1.0,100.0,0.8481239102870928
13494,21,1.0,0.0,7.67,66.3,1.0,9.1,2.0,4.0,2.0,2.0,74.0,0.8480884514866069
3460,20,1.0,0.0,7.4,80.3,1.0,9.5,2.0,4.0,1.0,2.0,75.4,0.8480263317831052
121,20,2.0,3.0,7.72,85.3,1.0,9.9,1.0,1.0,2.0,2.0,100.0,0.847708689006651
8464,17,1.0,0.0,7.91,76.4,0.0,4.7,1.0,4.0,2.0,0.0,81.2,0.8476812091453731
18137,22,2.0,2.0,7.91,72.0,1.0,9.7,2.0,4.0,0.0,2.0,82.9,0.8476671238744604
3390,22,1.0,3.0,7.41,82.9,1.0,9.6,2.0,2.0,1.0,0.0,91.3,0.8476043275477113
5884,18,0.0,2.0,7.91,74.8,1.0,7.0,1.0,3.0,2.0,2.0,84.2,0.8473487345151711
1885,21,2.0,0.0,7.81,97.3,1.0,8.7,0.0,3.0,2.0,2.0,74.5,0.8473121912191727
14573,19,2.0,3.0,7.55,90.4,0.0,8.9,2.0,2.0,0.0,1.0,100.0,0.8471050460933521
1268,19,0.0,6.0,7.56,93.7,1.0,4.1,1.0,2.0,2.0,1.0,90.5,0.8470767432123221
13502,17,1.0,5.0,7.58,68.8,1.0,7.4,1.0,3.0,2.0,1.0,90.9,0.8469771434380923
11886,18,1.0,0.0,7.63,60.5,1.0,8.8,2.0,4.0,2.0,2.0,67.6,0.8468682531901655
12808,21,0.0,3.0,6.89,94.8,1.0,8.0,2.0,3.0,2.0,2.0,83.7,0.8468559084479741
5846,18,1.0,5.0,6.77,93.7,1.0,8.7,2.0,3.0,0.0,0.0,82.3,0.8467496793295681
13651,19,0.0,6.0,6.92,97.9,1.0,9.8,1.0,4.0,0.0,2.0,97.9,0.8467377582900355
19003,22,1.0,2.0,7.91,78.0,1.0,6.9,1.0,4.0,2.0,2.0,93.3,0.8466148259072162
13407,17,2.0,1.0,7.35,78.6,1.0,5.5,2.0,4.0,2.0,2.0,84.7,0.8465474915492345
19698,20,2.0,2.0,6.98,95.6,0.0,7.8,2.0,2.0,2.0,0.0,93.8,0.8464993930193451
5940,18,0.0,3.0,6.51,80.9,0.0,9.5,2.0,4.0,2.0,0.0,73.2,0.8463804947326561
9969,18,2.0,5.0,7.84,88.6,1.0,6.4,0.0,4.0,0.0,0.0,100.0,0.8463324151859399
13345,22,2.0,4.0,7.61,80.8,1.0,6.3,1.0,4.0,2.0,1.0,95.8,0.8462996384707141
2118,21,2.0,5.0,7.65,58.3,1.0,9.9,1.0,4.0,2.0,1.0,88.8,0.8462712691651996
822,22,0.0,2.0,7.91,80.9,1.0,6.2,1.0,4.0,2.0,2.0,92.2,0.8462675741397983
13687,18,0.0,6.0,7.91,85.7,1.0,5.5,0.0,4.0,1.0,2.0,85.3,0.8462476508947574
11445,19,1.0,6.0,7.37,98.8,1.0,7.3,0.0,2.0,2.0,1.0,100.0,0.8461980854631329
3340,23,2.0,3.0,7.81,85.8,1.0,8.4,2.0,0.0,2.0,1.0,79.0,0.846154685119072
18407,19,1.0,3.0,7.81,65.3,0.0,6.2,2.0,4.0,1.0,0.0,67.3,0.8460762656738045
2488,17,0.0,0.0,7.76,68.0,1.0,8.5,1.0,4.0,2.0,2.0,79.4,0.845940174516405
11677,24,2.0,4.0,7.54,82.4,1.0,7.8,2.0,2.0,2.0,1.0,100.0,0.8458137501827052
14906,20,2.0,0.0,7.62,75.8,1.0,9.6,2.0,1.0,2.0,0.0,91.3,0.8457754890978989
19389,24,0.0,6.0,6.97,98.6,1.0,9.9,0.0,4.0,2.0,1.0,99.4,0.8457406701179054
13608,20,2.0,5.0,7.62,83.4,0.0,9.9,2.0,1.0,0.0,0.0,100.0,0.845674075898675
7077,23,1.0,6.0,7.33,87.9,1.0,9.8,1.0,3.0,1.0,1.0,91.8,0.845263105763071
1472,22,0.0,4.0,7.53,79.9,1.0,8.6,1.0,3.0,2.0,1.0,91.6,0.8451310868676217
5454,23,2.0,1.0,7.28,86.6,1.0,9.6,2.0,3.0,1.0,0.0,72.9,0.8449640497242666
1468,20,2.0,5.0,7.6,98.5,1.0,4.1,2.0,2.0,0.0,0.0,77.0,0.8449530784085806
13942,23,2.0,5.0,7.69,93.1,0.0,7.9,2.0,0.0,2.0,2.0,87.7,0.8448546992368903
903,18,2.0,4.0,7.14,97.9,1.0,9.7,0.0,2.0,2.0,1.0,88.1,0.8448468031676013
6120,19,0.0,5.0,7.51,97.8,1.0,6.2,0.0,3.0,2.0,2.0,91.5,0.8448037763310536
4699,19,2.0,0.0,6.91,96.0,1.0,4.6,2.0,4.0,2.0,0.0,76.0,0.844727652736052
16446,19,1.0,4.0,7.67,75.5,1.0,9.9,2.0,0.0,1.0,0.0,71.3,0.8445674868919915
16107,23,0.0,6.0,7.39,85.9,0.0,7.1,2.0,4.0,0.0,0.0,67.5,0.8444920053172253
19870,24,2.0,2.0,7.88,98.3,1.0,4.6,2.0,3.0,0.0,0.0,73.5,0.8443745033908872
19062,21,1.0,6.0,6.62,96.3,1.0,5.8,2.0,4.0,2.0,2.0,79.5,0.8440463375642804
13797,23,1.0,5.0,7.9,92.0,1.0,9.5,0.0,3.0,0.0,0.0,83.7,0.8439970544921238
7548,23,0.0,2.0,6.86,78.7,1.0,9.9,2.0,4.0,2.0,0.0,99.3,0.8438131011636296
9678,17,0.0,3.0,7.46,83.9,1.0,7.9,1.0,3.0,1.0,1.0,100.0,0.8436813267610378
3914,21,2.0,4.0,7.09,99.4,1.0,6.1,2.0,2.0,2.0,2.0,100.0,0.8434784724530034
16124,18,1.0,3.0,7.75,50.1,1.0,9.6,2.0,3.0,2.0,2.0,67.0,0.8430768738380542
14583,18,2.0,6.0,7.55,99.4,1.0,7.3,2.0,0.0,0.0,2.0,100.0,0.8430314424883644
15503,23,2.0,3.0,7.81,95.4,1.0,9.8,1.0,0.0,2.0,2.0,99.0,0.8430273667799654
9681,17,0.0,6.0,7.52,67.8,1.0,6.2,1.0,4.0,2.0,2.0,100.0,0.8428311744853398
3188,20,2.0,3.0,7.6,99.4,1.0,8.3,2.0,1.0,0.0,2.0,100.0,0.8426941862704871
1220,20,2.0,6.0,7.49,65.3,1.0,8.6,1.0,3.0,2.0,0.0,87.4,0.8426390517209934
12612,17,2.0,3.0,7.72,96.5,1.0,9.0,0.0,2.0,0.0,0.0,95.0,0.8426370504146667
9764,21,2.0,6.0,7.7,64.4,1.0,7.5,2.0,4.0,0.0,0.0,94.8,0.8425215561556254
7218,18,0.0,4.0,7.74,74.6,1.0,6.0,2.0,3.0,0.0,0.0,79.5,0.8424192185157483
8898,21,0.0,5.0,7.55,90.4,1.0,7.6,1.0,3.0,1.0,2.0,86.2,0.8423481647190956
12254,18,2.0,3.0,6.84,88.9,1.0,7.4,2.0,3.0,2.0,2.0,89.1,0.8422850018719266
7062,17,2.0,4.0,7.91,63.8,1.0,8.9,1.0,4.0,0.0,1.0,100.0,0.8422643054753649
18095,17,1.0,2.0,6.23,99.4,1.0,7.9,2.0,4.0,2.0,2.0,90.2,0.842259695301424
11440,17,2.0,5.0,6.97,70.0,0.0,7.9,2.0,3.0,2.0,0.0,67.3,0.8422356572679133
12057,21,2.0,6.0,7.58,86.1,0.0,6.4,2.0,0.0,2.0,0.0,90.4,0.8421561645641078
8776,18,0.0,4.0,7.5,78.1,1.0,7.4,1.0,3.0,2.0,2.0,100.0,0.8420738205167236
18938,21,2.0,5.0,7.36,94.0,1.0,9.4,0.0,3.0,1.0,0.0,93.6,0.8417904615565662
697,22,0.0,1.0,7.81,92.5,1.0,6.8,2.0,2.0,1.0,2.0,93.9,0.8417103213193152
18854,18,2.0,5.0,7.91,71.5,1.0,8.8,0.0,4.0,1.0,2.0,100.0,0.8415913706377376
3424,20,1.0,5.0,7.65,87.3,1.0,8.7,0.0,4.0,0.0,0.0,100.0,0.8414711545996533
14708,21,1.0,3.0,7.57,73.9,0.0,6.1,2.0,3.0,2.0,0.0,71.9,0.8414166254560312
374,19,0.0,2.0,7.11,94.5,0.0,5.9,2.0,2.0,2.0,0.0,96.1,0.8414116738786365
5702,20,2.0,0.0,7.29,93.5,1.0,9.8,2.0,2.0,1.0,2.0,99.2,0.8412675124012655
1122,17,0.0,6.0,7.85,62.4,1.0,6.1,1.0,4.0,1.0,1.0,61.1,0.841212921759032
17332,22,0.0,4.0,6.93,99.0,0.0,9.0,1.0,3.0,2.0,1.0,80.8,0.8411465904894456
14756,24,2.0,4.0,7.56,64.6,1.0,9.5,2.0,3.0,2.0,1.0,71.5,0.8411401114536601
11669,21,1.0,2.0,7.87,56.0,0.0,6.9,2.0,4.0,2.0,0.0,64.6,0.8411143932818564
203,20,2.0,5.0,7.74,60.7,0.0,6.1,2.0,4.0,2.0,2.0,65.0,0.8410605139379138
19089,17,1.0,3.0,7.22,79.6,1.0,7.8,1.0,4.0,1.0,0.0,72.2,0.8410340069227191
10408,20,2.0,4.0,6.8,94.8,1.0,9.7,2.0,2.0,1.0,1.0,65.8,0.8410143624521742
18729,17,1.0,2.0,7.12,96.0,0.0,8.6,2.0,2.0,0.0,0.0,92.6,0.84073035564828
7747,23,0.0,5.0,7.79,97.7,1.0,9.2,1.0,0.0,1.0,1.0,100.0,0.840716020360218
9714,20,0.0,5.0,6.92,96.5,1.0,9.2,2.0,3.0,0.0,2.0,90.1,0.8407019824031752
1213,20,0.0,6.0,6.57,94.1,1.0,9.5,2.0,3.0,1.0,2.0,85.4,0.8405809150035604
6621,17,2.0,6.0,7.9,52.3,1.0,5.1,2.0,2.0,2.0,0.0,60.5,0.8405727777437993
18717,21,2.0,3.0,7.28,86.4,1.0,9.0,2.0,4.0,0.0,2.0,76.9,0.8404052812918683
6322,24,1.0,1.0,6.96,87.8,1.0,7.9,2.0,4.0,2.0,0.0,66.4,0.8403559400234856
440,20,2.0,6.0,7.56,75.5,0.0,9.7,1.0,2.0,2.0,2.0,87.0,0.8403031780049749
15432,17,2.0,4.0,7.91,61.2,1.0,7.8,2.0,3.0,0.0,1.0,70.0,0.8399585079325258
13343,18,1.0,5.0,7.91,66.2,0.0,7.4,2.0,3.0,0.0,1.0,74.0,0.8398214683146084
4434,17,0.0,5.0,7.16,93.8,1.0,6.5,1.0,2.0,2.0,2.0,100.0,0.8397954887113713
10944,17,0.0,3.0,7.83,79.4,1.0,4.1,2.0,4.0,0.0,2.0,62.3,0.8397506937745112
5631,20,0.0,1.0,7.31,99.4,1.0,4.2,2.0,4.0,1.0,2.0,74.3,0.8395803850092041
6470,18,2.0,5.0,7.46,99.3,1.0,8.5,0.0,3.0,0.0,1.0,96.6,0.8395378302585815
19461,22,0.0,5.0,7.22,94.7,1.0,4.8,2.0,2.0,2.0,1.0,83.2,0.8393799217665122
3089,18,0.0,2.0,7.6,61.8,1.0,5.7,2.0,4.0,2.0,1.0,82.5,0.839368362410181
9972,19,2.0,3.0,7.61,51.2,1.0,7.1,2.0,4.0,2.0,0.0,78.5,0.8392817010760617
9222,23,1.0,1.0,7.4,99.4,0.0,8.1,2.0,3.0,0.0,0.0,81.0,0.8392059111106107
14778,17,0.0,6.0,7.09,89.3,0.0,8.9,2.0,1.0,1.0,2.0,57.8,0.8391997289237847
9135,18,1.0,5.0,7.15,64.9,1.0,7.7,2.0,4.0,1.0,0.0,76.8,0.8390504966950276
532,18,0.0,6.0,7.85,90.1,1.0,6.5,1.0,2.0,0.0,2.0,100.0,0.8390156019651903
5028,17,2.0,5.0,7.88,97.7,0.0,5.9,0.0,3.0,0.0,1.0,100.0,0.8389908330961239
10969,17,1.0,3.0,7.55,70.4,1.0,9.4,1.0,4.0,0.0,0.0,100.0,0.8389695010569194
13274,17,2.0,5.0,7.31,85.9,1.0,9.5,2.0,0.0,1.0,2.0,78.2,0.8389330448419348
4153,24,0.0,0.0,7.7,95.3,1.0,5.0,2.0,3.0,1.0,0.0,85.3,0.8387051446135623
6034,24,2.0,1.0,7.91,90.9,1.0,9.2,1.0,4.0,0.0,2.0,100.0,0.8386153387272859
13266,24,1.0,6.0,7.59,79.8,1.0,4.8,2.0,4.0,1.0,1.0,69.1,0.838441777090482
7321,18,2.0,0.0,6.99,80.1,1.0,9.7,2.0,3.0,2.0,2.0,75.2,0.8383374992328618
17434,18,0.0,1.0,7.91,87.5,1.0,7.5,1.0,2.0,1.0,2.0,97.2,0.8383062278899409
6935,20,1.0,1.0,7.59,81.3,1.0,9.0,1.0,3.0,1.0,0.0,89.3,0.8381008623175034
18966,24,2.0,5.0,7.78,88.4,1.0,7.5,2.0,2.0,0.0,1.0,100.0,0.8380656222834084
10795,19,1.0,3.0,7.1,98.9,1.0,8.0,1.0,2.0,2.0,2.0,97.7,0.8380073794581254
2430,19,1.0,4.0,7.74,67.5,1.0,9.3,2.0,2.0,0.0,0.0,81.2,0.8377996134340361
9478,18,0.0,3.0,7.91,71.3,1.0,4.8,1.0,4.0,1.0,0.0,78.4,0.8377556588433682
11513,18,0.0,4.0,6.72,95.3,1.0,8.4,2.0,4.0,0.0,2.0,64.1,0.8377527675165498
7030,24,1.0,2.0,7.81,99.1,1.0,9.2,1.0,1.0,1.0,1.0,86.4,0.8377279870891352
19811,17,0.0,6.0,7.89,80.8,1.0,7.8,2.0,0.0,0.0,2.0,84.2,0.8377082930661909
7576,18,1.0,6.0,7.71,93.3,0.0,7.4,0.0,2.0,1.0,1.0,100.0,0.837511968665079
9258,18,2.0,4.0,7.91,55.0,1.0,8.2,2.0,3.0,1.0,2.0,79.7,0.8374185283599254
104,17,1.0,4.0,7.0,80.6,1.0,9.6,2.0,1.0,2.0,2.0,88.5,0.8373827191242947
19403,21,2.0,6.0,7.37,79.3,1.0,6.4,1.0,4.0,2.0,2.0,89.8,0.8373302253026743
3341,21,0.0,1.0,7.06,94.6,1.0,9.1,2.0,3.0,1.0,2.0,87.8,0.8373214916631913
11824,17,0.0,3.0,7.4,93.8,1.0,6.1,2.0,2.0,0.0,1.0,93.3,0.8372402638441383
8237,24,2.0,5.0,7.91,86.7,1.0,6.4,1.0,2.0,2.0,2.0,100.0,0.8371787675711031
5035,17,1.0,0.0,7.24,91.5,1.0,6.7,1.0,3.0,2.0,1.0,89.5,0.8370738094553959
3813,22,1.0,3.0,7.83,85.3,1.0,7.9,1.0,3.0,1.0,2.0,76.6,0.8369997463215253
18091,17,1.0,1.0,7.5,94.8,0.0,7.8,1.0,4.0,0.0,2.0,96.9,0.8369422594155185
10315,21,2.0,5.0,7.13,82.3,1.0,8.7,2.0,2.0,1.0,0.0,76.6,0.8369358056019764
1219,23,2.0,5.0,7.19,91.2,1.0,5.0,1.0,4.0,2.0,0.0,100.0,0.8369246755224639
5659,21,0.0,5.0,7.15,97.4,1.0,9.4,1.0,1.0,2.0,2.0,100.0,0.8367737287352521
7748,17,2.0,1.0,6.84,98.3,1.0,9.1,2.0,2.0,1.0,2.0,83.7,0.83675114775173
16156,18,0.0,2.0,6.92,99.1,1.0,4.1,2.0,4.0,1.0,1.0,88.4,0.8366152746625661
19483,20,2.0,1.0,7.21,99.4,0.0,9.2,2.0,3.0,0.0,2.0,100.0,0.8365748881272412
3887,17,0.0,4.0,6.9,92.3,1.0,7.4,2.0,0.0,2.0,0.0,93.6,0.8361651187244565
7343,23,1.0,5.0,7.91,93.7,1.0,4.1,1.0,2.0,2.0,2.0,82.0,0.8361640545363958
7547,22,2.0,6.0,6.9,95.9,1.0,6.4,1.0,3.0,2.0,0.0,93.1,0.8360774483066724
14903,22,1.0,4.0,7.46,80.4,1.0,8.7,2.0,2.0,1.0,1.0,80.1,0.8360740451267847
5481,24,2.0,5.0,7.67,78.9,1.0,8.8,2.0,1.0,1.0,0.0,82.0,0.8360622416876238
17081,17,2.0,5.0,7.48,76.6,1.0,8.0,1.0,2.0,1.0,0.0,79.3,0.8359338806989889
16311,19,2.0,2.0,7.31,71.0,1.0,9.0,2.0,4.0,1.0,2.0,70.1,0.8358715245535784
1819,18,2.0,5.0,6.87,83.0,1.0,6.5,2.0,3.0,2.0,2.0,68.0,0.835774516109968
13732,19,0.0,4.0,7.76,55.5,1.0,7.4,2.0,3.0,2.0,2.0,77.2,0.8357723351394849
237,22,1.0,6.0,7.77,91.2,1.0,9.0,0.0,0.0,2.0,0.0,95.5,0.8356806779671451
17299,17,1.0,3.0,7.73,73.7,1.0,5.1,2.0,3.0,1.0,2.0,77.5,0.835615265890966
14498,23,0.0,2.0,7.91,84.2,0.0,5.1,2.0,4.0,0.0,0.0,65.3,0.8356147753039269
14612,20,2.0,4.0,7.63,82.8,1.0,7.2,0.0,4.0,2.0,2.0,96.3,0.8355621397180059
10635,17,1.0,6.0,7.4,93.3,1.0,5.0,0.0,2.0,2.0,0.0,75.0,0.8355475719220848
4332,19,1.0,0.0,7.71,64.6,0.0,8.8,2.0,2.0,2.0,0.0,77.3,0.8353363866217509
2319,23,1.0,1.0,7.79,69.0,1.0,6.5,2.0,3.0,2.0,0.0,80.4,0.8352309149519135
8296,22,2.0,3.0,7.74,70.9,1.0,9.1,2.0,4.0,0.0,2.0,72.0,0.8351683976711652
1638,21,1.0,4.0,7.67,72.2,1.0,7.4,2.0,2.0,1.0,0.0,76.3,0.834925177262699
11267,18,0.0,3.0,6.29,98.8,1.0,8.2,2.0,2.0,2.0,0.0,84.4,0.8349241141495757
923,20,2.0,3.0,7.9,93.5,1.0,9.9,0.0,0.0,2.0,2.0,100.0,0.8349001527746186
15757,17,0.0,1.0,6.69,78.8,1.0,8.8,2.0,3.0,2.0,0.0,96.8,0.8348340340877625
2540,20,1.0,1.0,7.86,80.2,1.0,7.0,1.0,4.0,1.0,2.0,69.6,0.8347702969524982
11282,20,1.0,3.0,7.66,95.1,1.0,9.3,1.0,2.0,0.0,2.0,100.0,0.8346434338780973
19028,23,2.0,5.0,7.0,98.2,1.0,4.9,2.0,3.0,2.0,2.0,91.0,0.834632008972059
531,21,2.0,1.0,7.86,50.4,1.0,8.2,2.0,4.0,2.0,1.0,74.5,0.8345837447522
14523,20,0.0,5.0,6.83,98.9,1.0,5.5,1.0,3.0,2.0,0.0,83.3,0.834555428556352
15187,17,0.0,2.0,7.91,92.1,1.0,5.2,1.0,2.0,0.0,0.0,100.0,0.8345106067737607
1627,21,1.0,5.0,7.79,78.7,1.0,5.9,0.0,4.0,2.0,1.0,89.2,0.8344852489996661
7801,20,0.0,4.0,7.66,78.9,1.0,7.6,0.0,3.0,2.0,0.0,93.2,0.8344628617819282
9691,17,1.0,0.0,7.74,84.5,1.0,7.9,1.0,4.0,0.0,2.0,100.0,0.8343397396948152
9847,21,1.0,6.0,7.91,70.5,1.0,9.4,1.0,1.0,1.0,0.0,84.0,0.8343043260527836
1530,24,0.0,2.0,7.76,99.1,1.0,8.4,1.0,2.0,1.0,2.0,98.9,0.8342279086009162
4511,19,0.0,6.0,7.7,91.6,1.0,8.7,0.0,3.0,0.0,2.0,100.0,0.8341766886909745
16419,19,1.0,6.0,7.89,91.3,1.0,5.4,1.0,1.0,1.0,2.0,83.8,0.8341240117476668
12914,20,2.0,5.0,6.46,92.1,1.0,7.2,2.0,4.0,1.0,0.0,70.3,0.8340961829971593
1068,22,2.0,0.0,7.32,99.0,1.0,9.3,0.0,4.0,2.0,2.0,82.2,0.8340253501610996
12526,17,2.0,3.0,7.34,83.8,1.0,7.0,2.0,1.0,1.0,0.0,74.6,0.8340117885010767
8312,17,2.0,2.0,7.14,87.8,1.0,7.2,1.0,4.0,1.0,1.0,82.1,0.8339292305411432
8114,19,0.0,2.0,7.24,94.6,1.0,9.9,1.0,3.0,0.0,1.0,100.0,0.833696498845782
18987,20,2.0,6.0,7.19,56.1,0.0,9.7,2.0,4.0,2.0,2.0,64.7,0.8336580948275423
18576,21,0.0,4.0,6.73,99.4,1.0,6.7,2.0,2.0,2.0,1.0,72.3,0.8336329363712284
6112,20,1.0,4.0,7.24,89.2,1.0,8.8,0.0,4.0,1.0,0.0,86.8,0.8336216677134414
4775,19,1.0,5.0,7.27,92.5,1.0,6.2,0.0,4.0,2.0,2.0,61.1,0.8335643535786931
16899,19,1.0,2.0,7.57,95.4,1.0,6.7,1.0,2.0,1.0,1.0,99.9,0.8333415294985578
9505,17,0.0,2.0,6.69,97.0,1.0,8.7,1.0,3.0,2.0,2.0,85.2,0.8333053176102032
5441,21,2.0,0.0,7.06,94.4,1.0,8.4,2.0,3.0,1.0,1.0,87.5,0.8332598607889287
19087,20,0.0,6.0,7.45,94.4,0.0,7.2,0.0,3.0,1.0,0.0,75.6,0.833179053841127
1544,21,1.0,1.0,7.66,93.6,1.0,6.6,2.0,3.0,0.0,2.0,100.0,0.8331767292833825
16967,23,0.0,5.0,7.36,91.8,1.0,9.3,0.0,4.0,1.0,1.0,81.3,0.8331337233028374
2274,20,2.0,1.0,7.71,77.9,1.0,7.4,2.0,3.0,0.0,0.0,90.4,0.8329205053235181
18926,19,0.0,5.0,7.44,90.1,1.0,8.7,0.0,2.0,2.0,2.0,100.0,0.832890462545431
1695,18,0.0,5.0,7.6,86.8,0.0,5.6,1.0,4.0,0.0,1.0,94.9,0.8328654590574169
336,23,2.0,1.0,7.82,91.7,0.0,6.0,2.0,3.0,0.0,0.0,87.2,0.8328431409016387
18315,18,0.0,3.0,7.76,95.2,1.0,6.6,1.0,1.0,1.0,2.0,84.8,0.8328014837736426
19167,21,0.0,5.0,7.68,94.4,1.0,8.2,0.0,4.0,0.0,2.0,100.0,0.8327332650690659
5295,24,2.0,1.0,7.91,94.6,1.0,6.8,2.0,0.0,2.0,2.0,93.3,0.8327068843978063
488,21,0.0,4.0,7.84,89.8,1.0,5.3,2.0,1.0,1.0,2.0,97.1,0.8326400811309494
12550,17,1.0,5.0,7.44,79.4,0.0,9.6,0.0,4.0,1.0,2.0,68.4,0.8325627921597043
2739,20,0.0,4.0,7.36,94.3,1.0,9.4,2.0,1.0,0.0,2.0,97.3,0.832520010342401
9079,17,2.0,2.0,6.75,99.4,1.0,5.3,2.0,2.0,2.0,1.0,70.8,0.8324180499944817
8798,18,1.0,5.0,7.66,91.2,1.0,6.4,1.0,0.0,2.0,2.0,100.0,0.8323451178831839
11314,24,1.0,2.0,7.65,90.0,0.0,5.7,2.0,2.0,2.0,1.0,85.0,0.8323033901196085
17427,17,2.0,2.0,7.33,89.4,1.0,9.6,0.0,4.0,0.0,0.0,93.9,0.8322805025628217
709,20,1.0,2.0,7.37,82.8,0.0,4.6,2.0,4.0,2.0,2.0,61.7,0.8319307115826273
19577,20,2.0,3.0,7.15,72.2,1.0,9.4,2.0,4.0,1.0,2.0,68.5,0.831882500073489
10161,23,2.0,4.0,7.46,99.2,1.0,6.8,0.0,3.0,2.0,1.0,88.1,0.8317583477973673
12765,19,2.0,4.0,7.38,91.3,1.0,4.3,2.0,4.0,0.0,2.0,81.4,0.8315654779515036
7953,24,1.0,3.0,7.61,97.3,0.0,7.8,2.0,0.0,2.0,2.0,82.3,0.8315511576682384
7313,21,0.0,2.0,7.2,97.6,1.0,5.3,1.0,4.0,2.0,2.0,96.6,0.831468630776213
17874,18,1.0,2.0,7.28,57.7,1.0,9.7,2.0,3.0,2.0,1.0,79.7,0.8314670191956566
3060,19,0.0,4.0,7.56,94.6,1.0,5.6,0.0,3.0,2.0,2.0,100.0,0.8314251439661795
15897,24,1.0,4.0,7.53,80.0,1.0,7.6,2.0,2.0,2.0,2.0,84.4,0.8313745062955455
10126,19,0.0,2.0,6.78,95.7,1.0,7.5,1.0,3.0,2.0,0.0,93.3,0.8313451556441847
9866,23,2.0,2.0,7.26,97.8,1.0,9.8,1.0,3.0,1.0,2.0,88.7,0.8312822180906039
14358,24,2.0,5.0,7.61,87.3,1.0,6.2,2.0,0.0,2.0,0.0,75.1,0.8310698616570161
9734,19,0.0,0.0,7.91,72.8,1.0,7.9,1.0,4.0,1.0,2.0,91.7,0.830985830340182
5049,19,1.0,5.0,7.43,85.5,1.0,8.9,0.0,4.0,0.0,0.0,100.0,0.8309774837502076
19799,19,0.0,4.0,7.12,94.6,1.0,7.0,0.0,3.0,2.0,0.0,90.8,0.8308727153110894
632,19,2.0,0.0,7.88,85.3,1.0,6.9,1.0,3.0,1.0,2.0,94.1,0.830774768596703
2642,20,0.0,5.0,7.06,94.5,1.0,8.2,2.0,2.0,0.0,1.0,81.7,0.8307566465533981
7496,24,0.0,2.0,7.15,90.0,1.0,7.3,2.0,4.0,1.0,1.0,82.9,0.8306266030715818
14200,17,2.0,0.0,6.77,91.6,1.0,7.6,2.0,3.0,1.0,0.0,94.2,0.8304948559413715
10100,24,2.0,4.0,6.65,95.3,1.0,8.5,1.0,4.0,2.0,0.0,81.1,0.8304685934190342
